idx,Scenario,beta,rr_reinfection_once_recovered,prop_of_failures_developing_inh_R,prop_of_failures_developing_rif_R,cdr_start_time,cdr_final_level,tsr_start_time,fitness_inh_R,fitness_rif_R,fitness_mdr,prev_infectious_dispersion_param,notifications_dispersion_param,perc_strain_inh_R_dispersion_param,perc_strain_rif_R_dispersion_param,perc_strain_mdr_dispersion_param,loglikelihood,accept
run_5233,S_0,6.68216442326715,1.21153946391923,0.667979172516021,0.0241840157559891,1959.94262833106,0.545453254309291,1970.32686172404,1.07048389474309,0.688359128059294,1.13944434678306,0.000288162091471418,8846.47769220535,1.70348288781782,0.0146275587679695,0.588378677415817,-23.7619533750075,0
run_5234,S_0,6.79048855666281,1.39870867660046,0.723005307423624,0.0174051345249059,1962.37267656381,0.556034108874532,1975.09404867278,1.08264823910472,0.810078573387618,1.11151760080048,0.000334736484594112,10109.0578577809,1.82539642952257,0.0113234236101363,0.567233158611119,-8.81383187086106,0
run_5235,S_0,6.92252155390264,1.39703807682854,0.725737987984148,0.0180357209919791,1962.41798972468,0.550378752554677,1975.25975599572,1.08527660618737,0.805449726111409,1.10419342047099,0.000336913847190186,9983.55409267602,1.82542599117302,0.0111752350162035,0.563450083119215,-9.8566084536477,0
run_5236,S_0,6.83938470915083,1.36827830216366,0.72017804809265,0.0180363312468705,1961.02734922295,0.550457861930433,1973.83570535733,1.08354550331669,0.791058712492057,1.11982471008023,0.000331987867501767,9642.79622565885,1.78642706547222,0.0120883730035955,0.574119348463351,-9.16000073440093,0
run_5237,S_0,7.01815456070619,1.38910115987359,0.777508522323684,0.0183144783478329,1960.27255684712,0.51636749365608,1974.58996801743,1.10165155320199,0.818648771227101,1.13903227923837,0.000358875721893529,9737.12122707113,1.84174879275434,0.0104905155882695,0.6060702785889,-6.56629310548058,1
run_5238,S_0,6.42977713703378,1.27913861939493,0.700905384973789,0.0245003356666519,1960.22061195456,0.531305723713474,1971.48891280022,1.08495853355298,0.782550897520342,1.18161470279445,0.000306226526139112,9841.25722756985,1.76060046738211,0.0127690075791856,0.621432248775055,-38.2687248237433,0
run_5239,S_0,6.71854160943524,1.31257227610192,0.762835203010407,0.0102312009985664,1958.24005606864,0.53728565943845,1970.58822496357,1.09657137828604,0.707496469222094,1.18174613939075,0.000318083088974918,9004.72850277154,1.76407600332765,0.0141784073974233,0.632307843942233,-32.9776829506299,0
run_5240,S_0,6.97496800207694,1.32689831178451,0.707226993433116,0.0219959698116082,1960.02853981831,0.531197554676997,1972.3891652014,1.08604286010287,0.78468270179574,1.14243483084666,0.000327013972627555,9390.54197499439,1.7553372467371,0.0128106668223575,0.58668753665388,-20.2862952383293,0
run_5241,S_0,7.42915939717757,1.35418505431735,0.729271944088051,0.0228349758368602,1959.44987284693,0.522445525025603,1973.1923578495,1.09390091074567,0.79633745312573,1.12030428093302,0.000348289555604103,8961.65886150621,1.74516742841737,0.01195726920681,0.57384735168903,-27.9231702388194,0
run_5242,S_0,7.03430934828831,1.38293249527843,0.758718576172056,0.0202276103652838,1961.59710373914,0.516621812185744,1976.42395546608,1.10133128267723,0.835671713956407,1.11360427668396,0.000362821961846009,9942.62543227173,1.85416618397808,0.00898946760426456,0.591799981884601,-25.2696851638199,0
run_5243,S_0,7.3664877887973,1.39043254384959,0.757555642094309,0.0363338367798094,1960.94827015649,0.51130787149785,1975.61229539602,1.10240825764494,0.83663388417158,1.09813503714739,0.000366511279488939,9619.96170428553,1.8153151467306,0.0102491621629368,0.581135213349103,-356.906378816119,0
run_5244,S_0,6.64824385978666,1.37049699537113,0.765352732236346,0.0171474297436013,1960.03652218624,0.558392503094809,1972.79467113065,1.08937548318628,0.738205118023618,1.13505849600387,0.000324009667377238,9431.438761289,1.80699411343418,0.0129302455278716,0.597984397347967,-6.71498343646229,1
run_5245,S_0,6.05111702731087,1.21158155561623,0.691165536848994,0.0281191198727307,1958.28407376362,0.588486316693026,1967.59128071759,1.06622802366345,0.612687834324986,1.1589499324687,0.000253932753244201,8536.48183715967,1.67518898016242,0.017368550497386,0.604548009217875,-55.7202963476637,0
run_5246,S_0,6.84208043546978,1.42832380518715,0.757568164246587,0.0127121447911651,1961.32821767326,0.577156352408167,1973.79900997566,1.08084474099483,0.754503360745351,1.11229234134351,0.000328201802772363,9681.76087155794,1.82409880233491,0.0129423102231332,0.565619214492367,-16.7764286967579,0
run_5247,S_0,6.29737928517629,1.29511335203217,0.737664566988033,0.0139195373873445,1959.7966206617,0.570442836585636,1970.69791381366,1.07758776661211,0.673458483490398,1.15727625632404,0.000291224922764958,9266.49703629231,1.77439589799813,0.0147644667403903,0.612811026004754,-13.4326358768368,0
run_5248,S_0,6.49402327187026,1.28518180655914,0.672075682271621,0.0304041325660507,1961.69792375631,0.566858005179757,1972.81099077228,1.06936686598042,0.743047850602445,1.10675959547577,0.000294954828280471,9522.35834064653,1.7423067381913,0.0130232342735991,0.566958520690379,-113.365073135148,0
run_5249,S_0,6.81467499612869,1.43504590077356,0.786618442397227,0.0136893315804389,1959.30411583069,0.566884774826166,1972.79719537157,1.09530396672593,0.761744148290135,1.13762400336749,0.000338032611063664,9360.60070377339,1.80066370871534,0.013188544323905,0.590301727632827,-12.8052977411288,0
run_5250,S_0,6.68299036913198,1.39980277629714,0.708846259309671,0.0132563894845155,1960.94089441502,0.608803419486888,1972.47820873874,1.07299237430198,0.716427095634515,1.09961749070154,0.000301439768761751,9206.25089726106,1.73721988790765,0.0146876129458369,0.541464152864624,-16.5825443233474,0
run_5251,S_0,6.3128297052032,1.32537721136451,0.72520847975578,0.0154388377108198,1959.05883048671,0.595168005717755,1969.40483368083,1.0732355144641,0.660691426901293,1.15667543243301,0.00028013617789447,9015.49124707277,1.73410007876475,0.016449543825577,0.591812076175782,-12.548972124476,0
run_5252,S_0,6.60358068717176,1.32797623873527,0.74532466485928,0.0145760233752465,1960.15522112355,0.547728242999948,1973.02622124497,1.09236355256797,0.735779329116447,1.13075735896771,0.000323989001347583,9283.91115785527,1.78467644709258,0.0125798217610166,0.600905055260059,-10.5579681523589,0
run_5253,S_0,6.70181487154246,1.33747315753361,0.698471565989891,0.0176043925622072,1959.86604876313,0.575893381861695,1970.8495495536,1.07395362010789,0.726051132817753,1.13973745052789,0.000296019768593727,9166.11000019888,1.71931207811256,0.0149036587710049,0.572956597191665,-11.1633102685599,0
run_5254,S_0,6.72916634405584,1.3778262108747,0.739291891891267,0.0182204834588985,1961.18045517154,0.565287528548218,1974.47567868133,1.08698654268691,0.765561695663823,1.11011549250351,0.000327887500977069,9590.57692908157,1.80352921874795,0.0115092069402785,0.574506162061772,-9.59264453202126,0
run_5255,S_0,6.63019162766817,1.37314561643318,0.765613684282374,0.0242725629961755,1961.55252170854,0.550966046347583,1974.46184363357,1.08560448227682,0.761967070548688,1.11549669895094,0.000329789007537568,9902.91507784574,1.85580406771605,0.011525869328071,0.593986389493348,-42.3735507401235,0
run_5256,S_0,6.69645215336578,1.39735728964592,0.743436807749797,0.0253701861288832,1961.62596382992,0.565630875657098,1974.38539487844,1.08669629561472,0.77774964342196,1.10437486945785,0.000326202050343474,9784.19290461754,1.81314849211656,0.0119352391381039,0.569779817257001,-62.4151303750881,0
run_5257,S_0,6.56851749140294,1.28255900780211,0.756272428978991,0.0139843146439147,1958.82979290613,0.539738655920959,1970.83824479913,1.08295960764119,0.690002455964342,1.15684536065059,0.000311498091254965,8969.44282135925,1.78914252661442,0.0138311963512968,0.619048805622337,-14.9053742776466,0
run_5258,S_0,6.47465794553196,1.32697450231475,0.739091971120423,0.0131784182612627,1961.19180147255,0.553482988046481,1973.27078532417,1.08206004299629,0.736173325206495,1.13438574172904,0.00031598170064695,9683.8557584205,1.82160178135718,0.0123186631212705,0.598110178809534,-15.6834972261162,0
run_5259,S_0,6.46357619632624,1.34107501508754,0.777005844248641,0.0135725144931477,1959.79938307301,0.549165046908606,1972.69322948645,1.09595067448457,0.725549798741275,1.15482156488967,0.000322602396679083,9481.26182186348,1.81905493889353,0.0125269785032264,0.623634704004276,-14.3950395503506,0
run_5260,S_0,6.69396257497654,1.37910221525043,0.744460953173781,0.0256257218169195,1961.65499431615,0.560878652400047,1975.24695305347,1.08944979227512,0.770521205360704,1.0870547034762,0.000332842619454417,9616.98954418852,1.818349611257,0.0111059873481831,0.567857311834116,-75.7415212212613,0
run_5261,S_0,6.54435546458791,1.38396530738078,0.74073829239959,0.0172808882203588,1961.10742610065,0.568839488284272,1973.60099655403,1.08347327424712,0.775479040947105,1.13224029729122,0.000321820098632949,9855.36660630608,1.80241637421707,0.0122766089751261,0.587179062723183,-8.08072263170455,0
run_5262,S_0,6.85629069261275,1.34395957230627,0.729864952013058,0.0156624911123723,1960.48996679245,0.533815474519794,1973.36826677227,1.09243211188362,0.788205177860333,1.14850265820272,0.000332547745136793,9643.82942526031,1.78389015711126,0.0118846317653579,0.601698683047233,-8.11977161339471,0
run_5263,S_0,6.78685403519013,1.39365613916019,0.792612602280797,0.0158042946362051,1959.66376450598,0.529591282518293,1973.93985321853,1.10123922489117,0.796177482578435,1.14573866478044,0.000353011132496255,9649.70117484765,1.83716201640601,0.0112405722331491,0.616687049550087,-5.92649840786016,1
run_5264,S_0,6.18074405266184,1.35021122393453,0.751190889339449,0.0156090238971555,1960.8139412627,0.550377043190296,1973.69978463409,1.08995339970266,0.791328094324598,1.1618417326122,0.000323815612830742,10157.0304816202,1.83489623955348,0.011150166491083,0.620302323823252,-8.82110501453088,0
run_5265,S_0,6.4844231556485,1.29277115854595,0.754936664429771,0.0149002268599097,1958.58285931881,0.558494014310949,1970.51694687994,1.08423483423261,0.670801706559225,1.15231330250534,0.000304945519103658,8827.84355297594,1.76176624427388,0.014662802737812,0.615661690413408,-11.4218331733983,0
run_5266,S_0,6.92854159357326,1.41078710277771,0.786325220127013,0.0259801229517055,1960.82748327692,0.527697070972769,1975.68248844866,1.1050950523334,0.822143729219868,1.11302496018363,0.000362722219517748,9824.93623635707,1.84648795462196,0.010152652204239,0.599214674577191,-92.88104923222,0
run_5267,S_0,6.84269545597809,1.37872139411092,0.839334773131932,0.0235145080492814,1958.07789536212,0.486747020125699,1973.83237673044,1.12004891282331,0.842427764982868,1.18304781317331,0.000378332411763942,9719.1234520558,1.8485830055814,0.00989148575780385,0.670021933993393,-38.369475606128,0
run_5268,S_0,6.7464316872812,1.37331405438429,0.762271092486978,0.0236018123915038,1960.90544520421,0.52478653047647,1975.23023739907,1.09792421543782,0.822662135784262,1.13236761739791,0.000351030125009111,10012.1792859386,1.84389302647446,0.010061985527668,0.609923354306385,-55.854077232431,0
run_5269,S_0,6.73798697689372,1.33476600718013,0.800263765658118,0.0203371241764966,1956.99445016937,0.5157253221491,1970.99491101065,1.10521747508746,0.770145374424805,1.18283303097328,0.000346233059131553,9012.97844409645,1.76243357385439,0.0130597015623465,0.652956455819493,-7.38351988594063,1
run_5270,S_0,6.9783491938296,1.41134284400094,0.844063392620907,0.0211027391353899,1957.01261778888,0.514447999463781,1972.87007632963,1.11949810160294,0.799812448609225,1.15882945781158,0.000373590731196784,9028.53670671945,1.7978574373644,0.0117421890601391,0.644289981683295,-14.5403436691513,0
